timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,lc_x,lc_y,lc_z,lc_qx,lc_qy,lc_qz,lc_qw,lc_vx,lc_vy,lc_vz,lc_bias_ax,lc_bias_ay,lc_bias_az,wls_gt_err,lc_gt_err,integ_chi2,integ_threshold,integ_dof,integ_fault,integ_ring_sum,integ_ring_ok,integ_hpl,integ_vpl,integ_available,integ_excluded_idx
5.290092,1.307000,0.022000,1.086000,1.252890,-0.019311,1.131433,1.218359,0.070224,1.078811,0.000237,-0.003877,-0.008194,0.999959,-0.098415,0.147985,0.592632,-0.000078,0.000349,-0.000724,0.081845,0.101166,3.777203,20.515006,5,0,0.000000,1,0.357050,0.712678,1,-1
5.306635,1.308000,0.022000,1.094000,1.243731,-0.005572,1.043891,1.217390,0.070750,1.087888,0.000761,-0.002930,-0.008033,0.999963,-0.102652,0.155968,0.592026,-0.000079,0.000353,-0.000704,0.086033,0.103073,5.608784,20.515006,5,0,0.000000,1,0.357664,0.713518,1,-1
5.323230,1.307000,0.022000,1.105000,1.261147,-0.036846,1.072345,1.216936,0.070460,1.096836,0.001637,-0.001472,-0.008138,0.999964,-0.099763,0.161371,0.590025,-0.000081,0.000358,-0.000692,0.081436,0.102599,3.436463,20.515006,5,0,0.000000,1,0.356851,0.715347,1,-1
5.339905,1.308000,0.023000,1.112000,1.294397,-0.021623,1.091775,1.217348,0.070693,1.106058,0.002052,-0.000232,-0.008365,0.999963,-0.097289,0.164048,0.584044,-0.000085,0.000363,-0.000686,0.050846,0.102605,6.756180,20.515006,5,0,0.000000,1,0.357811,0.713963,1,-1
5.356536,1.307000,0.022000,1.123000,1.233679,0.001232,1.093779,1.216223,0.071511,1.115145,0.002857,-0.000095,-0.008043,0.999964,-0.097660,0.160838,0.577786,-0.000086,0.000366,-0.000676,0.081616,0.103699,1.874005,20.515006,5,0,0.000000,1,0.357507,0.711695,1,-1
5.373168,1.307000,0.021000,1.130000,1.273632,-0.020315,1.141182,1.216115,0.071720,1.124861,0.003678,0.000137,-0.008138,0.999960,-0.098088,0.153924,0.574452,-0.000089,0.000371,-0.000683,0.054271,0.104207,4.439386,20.515006,5,0,0.000000,1,0.357337,0.712733,1,-1
5.389745,1.307000,0.021000,1.140000,1.274160,-0.038226,1.132511,1.216099,0.071234,1.133832,0.002645,-0.000343,-0.007895,0.999965,-0.095151,0.144675,0.570909,-0.000092,0.000376,-0.000682,0.068134,0.104041,1.462534,20.515006,5,0,0.000000,1,0.356812,0.714251,1,-1
5.406362,1.308000,0.021000,1.148000,1.270893,-0.034590,1.174055,1.216004,0.070799,1.143374,0.000938,-0.001044,-0.008452,0.999963,-0.095596,0.144482,0.570102,-0.000095,0.000381,-0.000697,0.071736,0.104712,4.511352,20.515006,5,0,0.000000,1,0.356757,0.713270,1,-1
5.423066,1.308000,0.022000,1.156000,1.276264,-0.034555,1.164161,1.215981,0.070460,1.152762,0.000740,-0.001706,-0.008784,0.999960,-0.100091,0.147426,0.569418,-0.000098,0.000387,-0.000702,0.065362,0.104050,4.252933,20.515006,5,0,0.000000,1,0.356877,0.713452,1,-1
5.439666,1.307000,0.020000,1.166000,1.315340,-0.022969,1.195335,1.216861,0.070410,1.162507,0.000730,-0.001516,-0.008658,0.999961,-0.103963,0.143725,0.566984,-0.000103,0.000391,-0.000718,0.052692,0.103337,6.246650,20.515006,5,0,0.000000,1,0.357894,0.712416,1,-1
5.456307,1.308000,0.020000,1.173000,1.277469,-0.020040,1.219224,1.216710,0.070487,1.172581,0.001852,-0.001326,-0.008763,0.999959,-0.102709,0.147514,0.565870,-0.000106,0.000396,-0.000741,0.068352,0.104322,6.008512,20.515006,5,0,0.000000,1,0.357236,0.711683,1,-1
5.472822,1.308000,0.020000,1.181000,1.249264,-0.015612,1.186186,1.215929,0.070574,1.181565,0.001884,-0.000541,-0.008766,0.999960,-0.105842,0.143077,0.564283,-0.000108,0.000400,-0.000744,0.068884,0.105048,3.194516,20.515006,5,0,0.000000,1,0.356949,0.711516,1,-1
5.489611,1.308000,0.021000,1.191000,1.270164,-0.032913,1.209298,1.215626,0.070155,1.190890,0.001896,0.000307,-0.008810,0.999959,-0.105943,0.135589,0.559875,-0.000111,0.000405,-0.000754,0.068359,0.104639,1.369355,20.515006,5,0,0.000000,1,0.356719,0.712694,1,-1
5.506175,1.308000,0.020000,1.198000,1.276837,-0.068652,1.178866,1.215511,0.068780,1.199588,0.000864,0.000448,-0.009122,0.999958,-0.103547,0.132217,0.556468,-0.000114,0.000412,-0.000745,0.095897,0.104576,2.730225,20.515006,5,0,0.000000,1,0.355754,0.715776,1,-1
5.522769,1.308000,0.020000,1.205000,1.293735,-0.055639,1.166268,1.215817,0.067749,1.208082,0.000509,0.000374,-0.009187,0.999958,-0.102695,0.128562,0.551882,-0.000118,0.000418,-0.000725,0.086168,0.103861,2.395198,20.515006,5,0,0.000000,1,0.356513,0.715111,1,-1
5.539409,1.308000,0.019000,1.215000,1.248480,-0.015662,1.201836,1.215053,0.067569,1.216480,-0.000092,0.000169,-0.009098,0.999959,-0.104522,0.123127,0.545279,-0.000120,0.000422,-0.000718,0.070124,0.104883,3.882337,20.515006,5,0,0.000000,1,0.356898,0.711325,1,-1
5.556005,1.308000,0.020000,1.222000,1.298836,-0.040683,1.225587,1.215526,0.066756,1.225117,-0.000845,-0.000243,-0.009135,0.999958,-0.105633,0.122612,0.540268,-0.000124,0.000428,-0.000719,0.061476,0.103669,2.846152,20.515006,5,0,0.000000,1,0.356974,0.713297,1,-1
5.572657,1.308000,0.019000,1.229000,1.247182,-0.053018,1.228263,1.214620,0.065691,1.233752,-0.000189,-0.000726,-0.009261,0.999957,-0.108625,0.122044,0.534284,-0.000126,0.000434,-0.000717,0.094266,0.104510,1.948095,20.515006,5,0,0.000000,1,0.355635,0.713833,1,-1
5.589275,1.308000,0.019000,1.238000,1.256991,-0.000277,1.193640,1.213910,0.065973,1.241726,0.000607,-0.000462,-0.009232,0.999957,-0.113443,0.122057,0.529003,-0.000128,0.000437,-0.000693,0.070295,0.105230,2.129776,20.515006,5,0,0.000000,1,0.357533,0.710320,1,-1
5.605875,1.308000,0.019000,1.245000,1.315655,-0.030568,1.249612,1.214732,0.065429,1.249924,0.001263,0.000115,-0.009251,0.999956,-0.111847,0.124046,0.523076,-0.000133,0.000442,-0.000694,0.050368,0.104302,2.571074,20.515006,5,0,0.000000,1,0.357594,0.712464,1,-1
5.622447,1.309000,0.020000,1.252000,1.279804,-0.033078,1.274133,1.214635,0.064881,1.258422,0.001688,-0.000011,-0.009084,0.999957,-0.109615,0.122805,0.515817,-0.000137,0.000446,-0.000701,0.064494,0.104692,5.029017,20.515006,5,0,0.000000,1,0.356800,0.712274,1,-1
5.639135,1.308000,0.019000,1.261000,1.307753,-0.003902,1.252127,1.215263,0.065151,1.266479,0.002096,-0.000329,-0.009285,0.999955,-0.107740,0.130253,0.510058,-0.000141,0.000450,-0.000694,0.024562,0.103731,0.834743,20.515006,5,0,0.000000,1,0.358264,0.710425,1,-1
5.655804,1.309000,0.019000,1.268000,1.262059,-0.032920,1.251433,1.214706,0.064789,1.274408,0.002698,-0.000124,-0.009372,0.999952,-0.108227,0.131839,0.505684,-0.000144,0.000455,-0.000683,0.071928,0.105019,6.829388,20.515006,5,0,0.000000,1,0.356503,0.712267,1,-1
5.672384,1.309000,0.019000,1.274000,1.282806,-0.038292,1.237708,1.214662,0.064349,1.282048,0.003260,0.000535,-0.009010,0.999954,-0.108657,0.131466,0.503295,-0.000147,0.000460,-0.000661,0.072702,0.104980,5.620994,20.515006,5,0,0.000000,1,0.356731,0.712909,1,-1
5.689001,1.309000,0.019000,1.284000,1.279054,-0.028947,1.297093,1.214621,0.064007,1.290054,0.002824,0.001101,-0.008978,0.999955,-0.105653,0.126852,0.499640,-0.000151,0.000465,-0.000665,0.058026,0.104736,1.738685,20.515006,5,0,0.000000,1,0.356901,0.711889,1,-1
5.705611,1.309000,0.020000,1.289000,1.242011,-0.047166,1.268315,1.213675,0.063206,1.297538,0.002149,0.001484,-0.009409,0.999952,-0.103493,0.125715,0.491656,-0.000152,0.000470,-0.000651,0.097091,0.105008,2.340030,20.515006,5,0,0.000000,1,0.355668,0.713073,1,-1
5.722307,1.309000,0.017000,1.298000,1.265479,-0.007439,1.356467,1.213345,0.063396,1.306230,0.000588,0.000955,-0.009123,0.999958,-0.101615,0.119720,0.484543,-0.000155,0.000474,-0.000676,0.076875,0.106631,3.963510,20.515006,5,0,0.000000,1,0.357311,0.710272,1,-1
5.738903,1.310000,0.019000,1.304000,1.268840,-0.032674,1.290578,1.213097,0.062909,1.313765,0.000583,-0.000427,-0.009014,0.999959,-0.102095,0.121084,0.476657,-0.000158,0.000479,-0.000664,0.067412,0.106834,3.872702,20.515006,5,0,0.000000,1,0.356594,0.712108,1,-1
5.755512,1.310000,0.018000,1.311000,1.245589,-0.026824,1.355248,1.212334,0.062558,1.321707,0.002220,-0.001070,-0.008868,0.999958,-0.103325,0.124207,0.474341,-0.000160,0.000483,-0.000681,0.090088,0.107883,1.716952,20.515006,5,0,0.000000,1,0.356326,0.711534,1,-1
5.772121,1.310000,0.018000,1.317000,1.295946,-0.003039,1.340986,1.212821,0.062792,1.329374,0.002128,-0.001277,-0.008938,0.999957,-0.102675,0.116859,0.469869,-0.000164,0.000486,-0.000687,0.034864,0.107718,3.092470,20.515006,5,0,0.000000,1,0.358038,0.710117,1,-1
5.788741,1.310000,0.017000,1.325000,1.298949,-0.034922,1.346269,1.213341,0.062146,1.337058,0.001120,-0.001593,-0.009256,0.999955,-0.103562,0.112329,0.466083,-0.000168,0.000491,-0.000692,0.057188,0.107362,5.455132,20.515006,5,0,0.000000,1,0.357099,0.712462,1,-1
5.805405,1.310000,0.017000,1.331000,1.268683,-0.071325,1.337593,1.213050,0.060658,1.344540,0.000490,-0.001286,-0.009459,0.999954,-0.103744,0.116568,0.460547,-0.000171,0.000498,-0.000689,0.097733,0.107185,3.649158,20.515006,5,0,0.000000,1,0.355312,0.714856,1,-1
5.822029,1.311000,0.018000,1.339000,1.245386,-0.049491,1.424979,1.212205,0.059846,1.353191,0.000469,-0.001651,-0.009451,0.999954,-0.101440,0.119786,0.455256,-0.000173,0.000504,-0.000726,0.127485,0.108226,3.043074,20.515006,5,0,0.000000,1,0.355628,0.713626,1,-1
5.838549,1.311000,0.016000,1.345000,1.296284,-0.008703,1.322898,1.212736,0.059972,1.359771,0.001088,-0.001097,-0.009449,0.999954,-0.101330,0.117926,0.450283,-0.000177,0.000507,-0.000707,0.036267,0.108662,5.668904,20.515006,5,0,0.000000,1,0.357865,0.710505,1,-1
5.871868,1.311000,0.017000,1.358000,1.262536,-0.052837,1.393131,1.210699,0.060895,1.374692,0.001429,0.000502,-0.009318,0.999955,-0.104566,0.114573,0.438483,-0.000180,0.000513,-0.000717,0.091979,0.110751,3.106913,20.515006,5,0,0.000000,1,0.355822,0.713718,1,-1
5.888496,1.311000,0.017000,1.364000,1.273153,-0.015206,1.332956,1.210644,0.060787,1.381131,0.000946,0.000141,-0.009626,0.999953,-0.102921,0.115296,0.432379,-0.000184,0.000517,-0.000692,0.058595,0.110824,2.898679,20.515006,5,0,0.000000,1,0.357211,0.710831,1,-1
5.905123,1.312000,0.017000,1.371000,1.275009,-0.074219,1.399443,1.210689,0.059107,1.388062,0.001512,-0.000178,-0.009765,0.999951,-0.105048,0.114531,0.427072,-0.000187,0.000524,-0.000699,0.102461,0.111031,2.152386,20.515006,5,0,0.000000,1,0.355363,0.715351,1,-1
5.921686,1.312000,0.016000,1.377000,1.268546,-0.018088,1.352478,1.210509,0.058886,1.394194,0.002477,-0.000134,-0.009665,0.999950,-0.107997,0.112751,0.420281,-0.000190,0.000528,-0.000676,0.060429,0.111513,3.186783,20.515006,5,0,0.000000,1,0.357035,0.711056,1,-1
5.938444,1.312000,0.017000,1.382000,1.289404,-0.047049,1.402745,1.210807,0.057948,1.400963,0.003010,0.000013,-0.009566,0.999950,-0.108326,0.109287,0.412862,-0.000194,0.000533,-0.000677,0.071016,0.110799,1.340923,20.515006,5,0,0.000000,1,0.356559,0.713555,1,-1
5.954988,1.312000,0.017000,1.387000,1.278609,-0.019599,1.366572,1.210818,0.057675,1.407032,0.002837,0.000107,-0.009487,0.999951,-0.106501,0.105519,0.406012,-0.000198,0.000537,-0.000656,0.053589,0.110877,5.263736,20.515006,5,0,0.000000,1,0.357190,0.711294,1,-1
5.971610,1.312000,0.016000,1.394000,1.287316,-0.031995,1.364485,1.211163,0.056997,1.412585,0.002457,-0.000212,-0.009586,0.999951,-0.103097,0.105992,0.399976,-0.000202,0.000542,-0.000631,0.061513,0.110428,3.812822,20.515006,5,0,0.000000,1,0.356968,0.712237,1,-1
5.988218,1.312000,0.016000,1.399000,1.234458,-0.034073,1.421793,1.210158,0.056355,1.418946,0.002058,-0.000768,-0.009647,0.999951,-0.104027,0.110856,0.398247,-0.000203,0.000547,-0.000632,0.095077,0.111347,3.113385,20.515006,5,0,0.000000,1,0.355919,0.712417,1,-1
6.004900,1.313000,0.017000,1.404000,1.315338,-0.050313,1.349598,1.211183,0.055435,1.424193,0.002671,-0.000683,-0.009780,0.999948,-0.104501,0.115214,0.395157,-0.000209,0.000552,-0.000592,0.086580,0.110687,2.137461,20.515006,5,0,0.000000,1,0.356942,0.713672,1,-1
6.021487,1.313000,0.016000,1.411000,1.279234,-0.041915,1.366660,1.211261,0.054795,1.429643,0.003310,-0.000969,-0.009735,0.999947,-0.104193,0.113902,0.393568,-0.000212,0.000557,-0.000559,0.080376,0.110469,4.206776,20.515006,5,0,0.000000,1,0.356489,0.712904,1,-1
6.038116,1.313000,0.016000,1.415000,1.273647,-0.015745,1.418325,1.211144,0.054857,1.435876,0.003539,-0.001370,-0.009696,0.999946,-0.105226,0.113921,0.390828,-0.000216,0.000561,-0.000549,0.050670,0.110997,6.572416,20.515006,5,0,0.000000,1,0.357263,0.711357,1,-1
6.054684,1.313000,0.016000,1.422000,1.284946,0.007589,1.447101,1.211367,0.055414,1.442070,0.003707,-0.001788,-0.009814,0.999943,-0.108141,0.113611,0.384845,-0.000220,0.000563,-0.000552,0.038572,0.110840,2.620811,20.515006,5,0,0.000000,1,0.358270,0.710090,1,-1
6.071322,1.314000,0.018000,1.426000,1.312191,-0.035490,1.448777,1.212220,0.054854,1.448168,0.003292,-0.002401,-0.009722,0.999944,-0.107371,0.107497,0.375671,-0.000225,0.000568,-0.000553,0.058166,0.110493,3.038363,20.515006,5,0,0.000000,1,0.357494,0.713353,1,-1
6.087992,1.313000,0.016000,1.433000,1.273617,-0.040927,1.422022,1.212054,0.054103,1.453741,0.002351,-0.003249,-0.009586,0.999946,-0.107427,0.104245,0.367425,-0.000228,0.000573,-0.000535,0.070088,0.109873,1.607237,20.515006,5,0,0.000000,1,0.356461,0.713187,1,-1
6.104595,1.314000,0.016000,1.437000,1.288312,-0.037050,1.470116,1.212245,0.053473,1.459866,0.000815,-0.004085,-0.009583,0.999945,-0.109692,0.102842,0.360208,-0.000233,0.000578,-0.000541,0.067608,0.110821,3.403779,20.515006,5,0,0.000000,1,0.356979,0.713595,1,-1
6.121233,1.314000,0.017000,1.441000,1.295787,-0.022446,1.414113,1.212651,0.053097,1.464691,-0.000250,-0.004409,-0.009897,0.999941,-0.111324,0.098755,0.353014,-0.000237,0.000581,-0.000514,0.051094,0.110163,4.588603,20.515006,5,0,0.000000,1,0.357498,0.711948,1,-1
6.137807,1.314000,0.017000,1.446000,1.296534,-0.033747,1.430444,1.213005,0.052417,1.469647,-0.000832,-0.005207,-0.009830,0.999938,-0.114438,0.094351,0.344046,-0.000241,0.000586,-0.000493,0.055877,0.109607,3.528536,20.515006,5,0,0.000000,1,0.357179,0.712918,1,-1
6.154495,1.314000,0.016000,1.451000,1.276658,-0.029192,1.535399,1.212777,0.051863,1.476037,-0.000769,-0.005839,-0.009783,0.999935,-0.117520,0.093844,0.336135,-0.000245,0.000590,-0.000525,0.102762,0.110268,1.741218,20.515006,5,0,0.000000,1,0.357167,0.714122,1,-1
6.171084,1.314000,0.017000,1.455000,1.352228,-0.062491,1.422443,1.214372,0.050497,1.480852,-0.001217,-0.005720,-0.009644,0.999936,-0.119951,0.092271,0.323682,-0.000253,0.000597,-0.000471,0.094022,0.108241,1.071673,20.515006,5,0,0.000000,1,0.357452,0.715172,1,-1
6.187740,1.314000,0.018000,1.460000,1.288885,-0.032682,1.450538,1.214282,0.049868,1.485633,-0.002807,-0.005672,-0.009813,0.999932,-0.121092,0.089555,0.317129,-0.000257,0.000601,-0.000452,0.057350,0.107779,2.358708,20.515006,5,0,0.000000,1,0.357090,0.713027,1,-1
6.204360,1.314000,0.017000,1.464000,1.301032,-0.051037,1.417204,1.214574,0.048673,1.489718,-0.004449,-0.006074,-0.009941,0.999922,-0.122648,0.085130,0.307209,-0.000261,0.000606,-0.000392,0.083588,0.107472,3.848638,20.515006,5,0,0.000000,1,0.356690,0.714032,1,-1
6.220935,1.313000,0.017000,1.468000,1.267128,-0.031381,1.424901,1.213972,0.048004,1.493345,-0.006460,-0.006947,-0.010047,0.999905,-0.123158,0.085534,0.297643,-0.000264,0.000611,-0.000373,0.079388,0.106818,2.362475,20.515006,5,0,0.000000,1,0.356643,0.712493,1,-1
6.270835,1.312000,0.018000,1.480000,1.299876,-0.037333,1.547599,1.210040,0.050471,1.508358,-0.006660,-0.005972,-0.010174,0.999908,-0.136865,0.107351,0.292078,-0.000269,0.000616,-0.000394,0.088195,0.110700,3.814020,20.515006,5,0,0.000000,1,0.357454,0.715103,1,-1
6.287461,1.312000,0.019000,1.483000,1.321385,-0.056810,1.546053,1.210859,0.049281,1.513522,-0.004680,-0.004741,-0.009974,0.999928,-0.136915,0.104483,0.291617,-0.000276,0.000621,-0.000413,0.099050,0.109900,2.609050,20.515006,5,0,0.000000,1,0.357296,0.716530,1,-1
6.304149,1.312000,0.019000,1.487000,1.271907,-0.032983,1.514524,1.210289,0.048751,1.518183,-0.003414,-0.003752,-0.010323,0.999934,-0.140370,0.102910,0.292855,-0.000279,0.000626,-0.000411,0.071185,0.110465,0.143073,20.515006,5,0,0.000000,1,0.356879,0.713938,1,-1
6.320733,1.311000,0.020000,1.491000,1.285464,-0.019643,1.466771,1.210018,0.048616,1.522118,-0.001407,-0.002542,-0.010420,0.999941,-0.140841,0.106478,0.293153,-0.000284,0.000630,-0.000379,0.053016,0.109474,9.260728,20.515006,5,0,0.000000,1,0.357470,0.712304,1,-1
6.337307,1.311000,0.021000,1.495000,1.268735,-0.023599,1.533488,1.209418,0.048414,1.526789,0.000792,-0.001561,-0.010181,0.999947,-0.139230,0.115367,0.291108,-0.000287,0.000634,-0.000383,0.072503,0.109914,1.471670,20.515006,5,0,0.000000,1,0.357172,0.713637,1,-1
6.353977,1.310000,0.022000,1.498000,1.347581,-0.055730,1.520398,1.210926,0.047517,1.531288,0.003345,-0.000678,-0.010186,0.999942,-0.134107,0.119549,0.285622,-0.000295,0.000640,-0.000373,0.089196,0.107587,6.360141,20.515006,5,0,0.000000,1,0.357850,0.716087,1,-1
6.370565,1.310000,0.023000,1.502000,1.284247,-0.035465,1.577326,1.210725,0.047218,1.536485,0.005760,0.000079,-0.010095,0.999932,-0.133631,0.117320,0.280507,-0.000299,0.000645,-0.000397,0.098769,0.107848,3.974838,20.515006,5,0,0.000000,1,0.357282,0.715565,1,-1
6.387269,1.309000,0.024000,1.505000,1.314775,-0.034514,1.573308,1.211314,0.046894,1.541501,0.006603,0.000446,-0.009678,0.999931,-0.132332,0.109183,0.273339,-0.000305,0.000649,-0.000416,0.090129,0.106767,2.291748,20.515006,5,0,0.000000,1,0.357988,0.715606,1,-1
6.403831,1.309000,0.025000,1.509000,1.316581,-0.020037,1.547132,1.211960,0.046869,1.545933,0.005357,0.000374,-0.009540,0.999940,-0.127686,0.103792,0.261101,-0.000311,0.000653,-0.000416,0.059497,0.106109,2.359048,20.515006,5,0,0.000000,1,0.358390,0.714014,1,-1
6.420479,1.308000,0.025000,1.511000,1.325892,-0.021669,1.524556,1.212969,0.046695,1.549600,0.003814,-0.000091,-0.009832,0.999944,-0.126081,0.103701,0.251407,-0.000318,0.000657,-0.000401,0.051787,0.104840,3.360890,20.515006,5,0,0.000000,1,0.358466,0.713710,1,-1
6.437047,1.308000,0.026000,1.515000,1.273781,-0.036749,1.528669,1.212556,0.046139,1.553184,0.003315,0.000429,-0.009952,0.999945,-0.130131,0.102620,0.244487,-0.000321,0.000661,-0.000386,0.072769,0.104753,1.761979,20.515006,5,0,0.000000,1,0.356838,0.714487,1,-1
6.453763,1.307000,0.027000,1.518000,1.267281,-0.021565,1.547279,1.211897,0.046024,1.556930,0.003815,0.002071,-0.009994,0.999941,-0.129385,0.103107,0.234812,-0.000324,0.000665,-0.000380,0.069234,0.104508,2.836674,20.515006,5,0,0.000000,1,0.357252,0.713780,1,-1
6.470374,1.307000,0.028000,1.521000,1.303914,-0.023825,1.493916,1.212237,0.045839,1.559723,0.004401,0.003472,-0.009933,0.999935,-0.126214,0.099845,0.230854,-0.000329,0.000669,-0.000342,0.058557,0.103913,5.578570,20.515006,5,0,0.000000,1,0.357803,0.713149,1,-1
6.486955,1.306000,0.028000,1.523000,1.284024,-0.004505,1.541523,1.212176,0.046044,1.562974,0.004820,0.003956,-0.009932,0.999931,-0.124267,0.097489,0.226778,-0.000333,0.000671,-0.000329,0.043389,0.103569,1.858739,20.515006,5,0,0.000000,1,0.358135,0.712586,1,-1
6.503611,1.306000,0.030000,1.526000,1.283923,-0.041112,1.579564,1.212108,0.045336,1.566738,0.005261,0.004424,-0.009820,0.999928,-0.120639,0.100721,0.224640,-0.000337,0.000676,-0.000337,0.091724,0.103491,5.019886,20.515006,5,0,0.000000,1,0.357099,0.716003,1,-1
6.520222,1.305000,0.031000,1.528000,1.287892,-0.012732,1.529347,1.212209,0.045459,1.569726,0.007395,0.004525,-0.009844,0.999914,-0.115193,0.101770,0.223759,-0.000341,0.000679,-0.000313,0.046979,0.102764,1.102321,20.515006,5,0,0.000000,1,0.357917,0.712931,1,-1
6.536861,1.305000,0.031000,1.530000,1.299412,-0.025312,1.534246,1.212602,0.045222,1.572753,0.008660,0.004674,-0.009878,0.999903,-0.114611,0.095714,0.220213,-0.000346,0.000683,-0.000291,0.056748,0.102799,2.825089,20.515006,5,0,0.000000,1,0.357785,0.713986,1,-1
6.553451,1.304000,0.033000,1.533000,1.285444,-0.016338,1.534695,1.212728,0.045128,1.575536,0.010430,0.005189,-0.010138,0.999881,-0.114291,0.098843,0.218116,-0.000350,0.000686,-0.000266,0.052740,0.101425,2.139590,20.515006,5,0,0.000000,1,0.357767,0.713276,1,-1
6.570036,1.304000,0.036000,1.535000,1.280438,-0.022740,1.547076,1.212688,0.044940,1.578503,0.012903,0.006363,-0.009953,0.999847,-0.113930,0.099451,0.217535,-0.000354,0.000690,-0.000248,0.064431,0.101540,3.402198,20.515006,5,0,0.000000,1,0.357496,0.713952,1,-1
6.586705,1.303000,0.034000,1.537000,1.314057,-0.016004,1.533711,1.213480,0.044856,1.581395,0.014725,0.007644,-0.009601,0.999816,-0.111855,0.086711,0.208105,-0.000359,0.000693,-0.000195,0.051317,0.100512,4.868219,20.515006,5,0,0.000000,1,0.358410,0.713429,1,-1
6.603365,1.303000,0.036000,1.540000,1.311419,-0.029163,1.604929,1.214227,0.044267,1.585216,0.015539,0.007683,-0.010041,0.999799,-0.106134,0.077051,0.200376,-0.000365,0.000697,-0.000184,0.092374,0.099967,4.078103,20.515006,5,0,0.000000,1,0.358229,0.716045,1,-1
6.619959,1.303000,0.036000,1.541000,1.261982,-0.049708,1.576082,1.213738,0.043073,1.588201,0.016801,0.007686,-0.010117,0.999778,-0.105478,0.070157,0.196689,-0.000368,0.000703,-0.000197,0.101287,0.101221,3.853380,20.515006,5,0,0.000000,1,0.356322,0.716350,1,-1
6.636556,1.302000,0.038000,1.543000,1.285428,0.006725,1.576446,1.213947,0.043219,1.591056,0.018776,0.008628,-0.009518,0.999741,-0.102912,0.068308,0.191870,-0.000372,0.000705,-0.000188,0.048697,0.100449,4.073007,20.515006,5,0,0.000000,1,0.358652,0.712638,1,-1
6.669851,1.302000,0.039000,1.546000,1.263893,-0.000221,1.543949,1.212124,0.043959,1.596249,0.020472,0.009495,-0.009839,0.999697,-0.093723,0.051363,0.182811,-0.000374,0.000707,-0.000177,0.054723,0.103089,1.037487,20.515006,5,0,0.000000,1,0.357847,0.712188,1,-1
6.686434,1.302000,0.039000,1.549000,1.287872,-0.036682,1.659969,1.212618,0.042666,1.600138,0.020892,0.010208,-0.009951,0.999680,-0.090081,0.047342,0.180476,-0.000379,0.000711,-0.000214,0.135061,0.103042,5.418658,20.515006,5,0,0.000000,1,0.357720,0.718052,1,-1
6.703096,1.301000,0.040000,1.550000,1.279024,-0.012440,1.599320,1.212913,0.041950,1.603056,0.021699,0.010542,-0.009971,0.999659,-0.086112,0.039451,0.178303,-0.000383,0.000714,-0.000212,0.075269,0.102850,3.904912,20.515006,5,0,0.000000,1,0.358004,0.714521,1,-1
6.719682,1.301000,0.040000,1.551000,1.268330,0.000265,1.591054,1.213002,0.041426,1.605814,0.022782,0.010451,-0.009871,0.999637,-0.086403,0.030981,0.178605,-0.000386,0.000717,-0.000181,0.065196,0.103684,5.223523,20.515006,5,0,0.000000,1,0.358136,0.713338,1,-1
6.736306,1.301000,0.043000,1.553000,1.298446,-0.000663,1.543452,1.213875,0.040768,1.607720,0.022996,0.010436,-0.009709,0.999634,-0.082668,0.025121,0.177837,-0.000391,0.000719,-0.000140,0.044768,0.102908,1.578955,20.515006,5,0,0.000000,1,0.358580,0.712464,1,-1
6.752992,1.301000,0.042000,1.555000,1.268675,0.006248,1.679726,1.214003,0.040201,1.611626,0.021551,0.009828,-0.009656,0.999673,-0.078166,0.013043,0.173111,-0.000394,0.000721,-0.000182,0.133715,0.103818,1.643667,20.515006,5,0,0.000000,1,0.358776,0.715674,1,-1
6.769551,1.301000,0.041000,1.556000,1.293542,-0.016239,1.590996,1.214809,0.038844,1.614078,0.018657,0.008172,-0.009803,0.999744,-0.076155,0.000828,0.168934,-0.000398,0.000724,-0.000168,0.067503,0.103955,4.169619,20.515006,5,0,0.000000,1,0.358171,0.714664,1,-1
6.786197,1.301000,0.041000,1.557000,1.295190,-0.029307,1.634065,1.215690,0.037085,1.617019,0.018324,0.006939,-0.010188,0.999756,-0.077193,-0.002606,0.168127,-0.000403,0.000728,-0.000178,0.104479,0.104381,1.772075,20.515006,5,0,0.000000,1,0.357993,0.716790,1,-1
6.802775,1.300000,0.041000,1.559000,1.252539,0.003060,1.634693,1.215407,0.036144,1.619886,0.018329,0.006577,-0.009737,0.999763,-0.078959,-0.008163,0.162210,-0.000405,0.000730,-0.000187,0.097064,0.104340,4.455856,20.515006,5,0,0.000000,1,0.358079,0.714274,1,-1
6.819466,1.301000,0.041000,1.560000,1.325826,-0.024393,1.625867,1.217002,0.034394,1.622504,0.016856,0.005960,-0.009876,0.999791,-0.075576,-0.015460,0.157109,-0.000411,0.000733,-0.000190,0.096078,0.104910,2.044333,20.515006,5,0,0.000000,1,0.358833,0.716421,1,-1
6.836116,1.301000,0.041000,1.561000,1.289000,0.003821,1.660355,1.217636,0.033422,1.625605,0.017425,0.005845,-0.010301,0.999778,-0.073525,-0.010288,0.154800,-0.000415,0.000734,-0.000212,0.106760,0.105739,3.862640,20.515006,5,0,0.000000,1,0.359054,0.715335,1,-1
