timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,lc_x,lc_y,lc_z,lc_qx,lc_qy,lc_qz,lc_qw,lc_vx,lc_vy,lc_vz,lc_bias_ax,lc_bias_ay,lc_bias_az,wls_gt_err,lc_gt_err,integ_chi2,integ_threshold,integ_dof,integ_fault,integ_ring_sum,integ_ring_ok,integ_hpl,integ_vpl,integ_available,integ_excluded_idx,integ_ring_loops,integ_chi2_after_fde,raw_meas_count,used_meas_count,integrity_gate,wls_accepted,consistency_reject,wls_held_last,last_good_wls_age,lc_wls_gap,residual_abs_max,residual_rms,std_resid_abs_max,sigma_min,sigma_mean,sigma_max,nlos_rejected_count,nlos_rejected_pairs
15.596872,-1.351000,-0.761000,1.510000,-1.358063,-0.814947,1.487434,-1.413864,-0.758904,1.467286,0.006566,0.008073,0.014463,0.999841,0.278640,-0.579395,-0.102320,0.000662,0.001911,0.027195,0.058901,0.076032,7.919655,20.515006,5,0,0.000000,1,0.413924,0.733685,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.081612,0.247835,0.107276,2.129690,0.101757,0.109184,0.116371,0,none
15.663456,-1.327000,-0.799000,1.510000,-1.348432,-0.840460,1.621231,-1.391351,-0.800948,1.468961,0.002887,0.007590,0.014524,0.999862,0.290248,-0.577361,-0.100938,0.000643,0.001916,0.025827,0.120626,0.076348,4.874945,18.466827,4,0,0.000000,1,0.539244,0.876641,1,1,0,4.874945,8,7,1,1,0,0,0.000000,0.163063,0.052460,0.029685,0.500816,0.102154,0.108212,0.116324,0,none
15.679982,-1.320000,-0.810000,1.510000,-1.365717,-0.752426,1.676513,-1.385229,-0.805293,1.478541,0.002274,0.007439,0.014779,0.999861,0.290736,-0.566430,-0.089705,0.000645,0.001844,0.024095,0.182021,0.072572,4.778341,16.266236,3,0,0.000000,1,0.600112,1.233446,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.205837,0.135650,0.082036,1.165540,0.102232,0.109702,0.116435,2,anchor1:0-1;1-2
15.729883,-1.301000,-0.839000,1.509000,-1.297808,-0.834315,1.624075,-1.364108,-0.833549,1.482391,0.000598,0.009174,0.014851,0.999847,0.311730,-0.563920,-0.085890,0.000607,0.001817,0.022775,0.115215,0.068705,7.605483,18.466827,4,0,0.000000,1,0.473579,1.333426,1,4,0,7.605483,8,7,1,1,0,0,0.000000,0.156432,0.138063,0.073954,1.189212,0.102303,0.110057,0.116096,0,none
15.746445,-1.295000,-0.847000,1.509000,-1.328664,-0.915658,1.574435,-1.356632,-0.848743,1.486181,0.000533,0.009296,0.014771,0.999848,0.318193,-0.569019,-0.078950,0.000594,0.001845,0.021980,0.100642,0.065744,9.040886,20.515006,5,0,0.000000,1,0.411338,0.740518,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.114230,0.252501,0.105126,2.170852,0.102111,0.109219,0.116314,0,none
15.763092,-1.288000,-0.856000,1.509000,-1.282754,-0.898414,1.530785,-1.345802,-0.861241,1.487342,0.000779,0.009908,0.014749,0.999842,0.329773,-0.571323,-0.075583,0.000556,0.001862,0.021585,0.047969,0.061949,10.920528,20.515006,5,0,0.000000,1,0.409066,0.738424,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.085113,0.239194,0.102137,2.061456,0.102119,0.109126,0.116031,0,none
15.779772,-1.280000,-0.866000,1.509000,-1.311404,-0.910051,1.481988,-1.338070,-0.873737,1.485858,0.000892,0.010633,0.015028,0.999830,0.333045,-0.574007,-0.076507,0.000540,0.001884,0.021613,0.060468,0.062988,8.961614,20.515006,5,0,0.000000,1,0.410713,0.737088,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.045219,0.213442,0.097494,1.837073,0.101912,0.109157,0.116186,0,none
15.812997,-1.269000,-0.884000,1.509000,-1.256009,-0.893487,1.726232,-1.321477,-0.892320,1.496497,0.000572,0.012066,0.014711,0.999819,0.355054,-0.570548,-0.057260,0.000506,0.001851,0.019601,0.217827,0.054583,3.978213,18.466827,4,0,0.000000,1,0.462369,1.328655,1,4,0,3.978213,8,7,1,1,0,0,0.000000,0.238884,0.098528,0.063228,0.891693,0.102738,0.110048,0.115960,0,none
15.829593,-1.260000,-0.894000,1.508000,-1.259956,-0.906639,1.511983,-1.311307,-0.901810,1.496398,0.000703,0.012752,0.014735,0.999810,0.363350,-0.565412,-0.055580,0.000478,0.001851,0.019455,0.013252,0.053179,1.081392,18.466827,4,0,0.000000,1,0.543882,0.865293,1,1,0,1.081392,8,7,1,1,0,0,0.000000,0.053881,0.039654,0.022968,0.374554,0.102139,0.108117,0.115865,0,none
15.846221,-1.254000,-0.903000,1.508000,-1.235053,-0.925602,1.612303,-1.300025,-0.912073,1.501525,0.000933,0.013074,0.014897,0.999803,0.374813,-0.564301,-0.046035,0.000443,0.001842,0.018517,0.108392,0.047355,10.029670,20.515006,5,0,0.000000,1,0.406120,0.742617,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.129135,0.231433,0.102406,1.998214,0.102491,0.109105,0.115820,0,none
15.879497,-1.239000,-0.921000,1.508000,-1.213770,-0.991752,1.513027,-1.281480,-0.935677,1.500613,0.002004,0.013701,0.014744,0.999795,0.392045,-0.567621,-0.044449,0.000408,0.001869,0.018396,0.075284,0.045547,11.333595,18.466827,4,0,0.000000,1,0.551435,0.860896,1,1,0,11.333595,8,7,1,1,0,0,0.000000,0.088787,0.075453,0.046092,0.652271,0.102319,0.108121,0.115677,0,none
15.896090,-1.233000,-0.929000,1.508000,-1.213770,-0.991752,1.513027,-1.281480,-0.935677,1.500613,0.002004,0.013701,0.014744,0.999795,0.392045,-0.567621,-0.044449,0.000408,0.001869,0.018396,0.065824,0.049492,-10671819580850684.000000,20.515006,5,0,0.000000,1,1.370785,2.516821,0,-1,0,nan,8,8,0,0,0,1,0.016593,0.088787,0.193931,0.077356,1.672896,0.102506,0.109145,0.115925,0,none
15.912695,-1.226000,-0.937000,1.508000,-1.260278,-0.990872,1.553837,-1.267924,-0.957156,1.502130,0.003439,0.013853,0.014888,0.999787,0.402196,-0.565929,-0.039649,0.000402,0.001880,0.017949,0.078602,0.046887,5.275128,18.466827,4,0,0.000000,1,0.445706,0.866135,1,7,0,5.275128,8,7,1,1,0,0,0.000000,0.062200,0.205733,0.105032,1.773635,0.102288,0.109891,0.115995,0,none
15.946009,-1.211000,-0.956000,1.508000,-1.241877,-0.998995,1.618981,-1.253552,-0.977831,1.507291,0.004123,0.012913,0.014499,0.999803,0.411771,-0.566599,-0.030559,0.000392,0.001877,0.016967,0.122958,0.047831,6.856043,20.515006,5,0,0.000000,1,0.405715,0.745144,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.114276,0.114006,0.061061,0.983438,0.102524,0.109158,0.115926,0,none
15.979184,-1.194000,-0.974000,1.508000,-1.191578,-1.002674,1.572313,-1.235901,-0.996784,1.509925,0.004261,0.012143,0.014536,0.999812,0.425913,-0.563702,-0.026127,0.000366,0.001872,0.016400,0.070457,0.047733,15.499877,20.515006,5,0,0.000000,1,0.403238,0.743315,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.076756,0.122489,0.074577,1.177406,0.102549,0.109070,0.115635,0,none
15.995860,-1.185000,-0.985000,1.508000,-1.181654,-1.024756,1.438020,-1.224911,-1.007496,1.505549,0.004552,0.011586,0.014628,0.999816,0.434863,-0.563854,-0.030068,0.000348,0.001889,0.016974,0.080554,0.045879,12.070351,18.466827,4,0,0.000000,1,0.553243,0.855818,1,1,0,12.070351,8,7,1,1,0,0,0.000000,0.082032,0.079625,0.049163,0.766519,0.102242,0.108093,0.115524,0,none
16.012511,-1.178000,-0.993000,1.508000,-1.190453,-1.028487,1.650970,-1.215676,-1.017751,1.512804,0.004609,0.011248,0.014619,0.999819,0.441498,-0.567166,-0.023807,0.000327,0.001877,0.015794,0.147834,0.045334,6.171091,18.466827,4,0,0.000000,1,0.557796,0.864387,1,1,0,6.171091,8,7,1,1,0,0,0.000000,0.140859,0.059231,0.034100,0.572199,0.102782,0.108182,0.115608,0,none
16.029092,-1.171000,-1.000000,1.508000,-1.143767,-1.068192,1.690195,-1.203853,-1.029904,1.521629,0.004388,0.011445,0.014388,0.999821,0.448853,-0.573253,-0.015615,0.000290,0.001875,0.014375,0.196435,0.046469,-6344998269167.218750,20.515006,5,0,0.000000,1,0.524722,0.943497,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.183005,0.175771,0.086073,1.521993,0.103057,0.109102,0.115488,0,none
16.045717,-1.162000,-1.010000,1.508000,-1.180596,-1.049865,1.718129,-1.195683,-1.039879,1.531469,0.003593,0.011451,0.014374,0.999825,0.454655,-0.578930,-0.007063,0.000271,0.001859,0.012851,0.214684,0.050775,10.523167,20.515006,5,0,0.000000,1,0.401781,0.751521,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.187534,0.202708,0.085986,1.752249,0.103014,0.109156,0.115685,0,none
16.062319,-1.155000,-1.019000,1.508000,-1.166012,-0.914266,1.736362,-1.186820,-1.039053,1.541654,0.002500,0.011495,0.014469,0.999826,0.462497,-0.559322,0.001237,0.000249,0.001790,0.011280,0.251475,0.050470,3.265125,16.266236,3,0,0.000000,1,0.424258,1.202333,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.232198,0.071927,0.046758,0.650687,0.103898,0.111024,0.115490,2,anchor0:7-0;0-1
16.078995,-1.147000,-1.026000,1.507000,-1.153073,-1.057875,1.662929,-1.177401,-1.048938,1.547661,0.002105,0.011315,0.014360,0.999831,0.465808,-0.557372,0.003237,0.000233,0.001778,0.010367,0.159269,0.055711,8.505892,18.466827,4,0,0.000000,1,0.655048,0.860896,1,5,0,8.505892,8,7,1,1,0,0,0.000000,0.118145,0.188752,0.091842,1.634006,0.102945,0.108318,0.115515,0,none
16.095622,-1.138000,-1.036000,1.507000,-1.217763,-1.061811,1.664966,-1.173299,-1.058416,1.553510,0.001784,0.010685,0.014370,0.999838,0.461825,-0.555593,0.009371,0.000239,0.001764,0.009513,0.178834,0.062544,4.473273,18.466827,4,0,0.000000,1,0.444322,0.870831,1,7,0,4.473273,8,7,1,1,0,0,0.000000,0.120045,0.121696,0.058068,1.050251,0.102758,0.110013,0.115873,0,none
16.128830,-1.123000,-1.051000,1.507000,-1.132909,-1.124490,1.763997,-1.156395,-1.080081,1.564386,0.001067,0.010461,0.014626,0.999838,0.471304,-0.557183,0.022844,0.000220,0.001752,0.007923,0.267481,0.072485,3.869026,18.466827,4,0,0.000000,1,0.579672,1.186905,1,6,0,3.869026,8,7,1,1,0,0,0.000000,0.205835,0.147952,0.070239,1.280677,0.102797,0.108277,0.115526,0,none
16.145524,-1.113000,-1.061000,1.507000,-1.132909,-1.124490,1.763997,-1.156395,-1.080081,1.564386,0.001067,0.010461,0.014626,0.999838,0.471304,-0.557183,0.022844,0.000220,0.001752,0.007923,0.265471,0.074434,-7309089793640450.000000,20.515006,5,0,0.000000,1,5.647679,5.165301,0,-1,0,nan,8,8,0,0,0,1,0.016695,0.205835,0.208156,0.089824,1.803484,0.102943,0.109068,0.115419,0,none
16.162152,-1.106000,-1.069000,1.507000,-1.130455,-1.092892,1.591682,-1.139979,-1.097964,1.566509,0.000178,0.010943,0.014271,0.999838,0.478048,-0.546886,0.027827,0.000216,0.001746,0.007716,0.091323,0.074396,4.766526,18.466827,4,0,0.000000,1,0.562910,0.856401,1,1,0,4.766526,8,7,1,1,0,0,0.000000,0.027388,0.060806,0.035810,0.527261,0.102839,0.108146,0.115324,0,none
16.178690,-1.098000,-1.076000,1.507000,-1.128329,-1.110320,1.621817,-1.132204,-1.106816,1.569685,0.000276,0.011150,0.014323,0.999835,0.482148,-0.546377,0.031041,0.000212,0.001740,0.007297,0.123615,0.077775,2.422913,18.466827,4,0,0.000000,1,0.438393,0.867430,1,7,0,2.422913,8,7,1,1,0,0,0.000000,0.052393,0.042483,0.030493,0.394116,0.102938,0.109932,0.115414,0,none
16.195361,-1.089000,-1.086000,1.507000,-1.083142,-1.006699,1.750306,-1.121563,-1.107529,1.579081,-0.000077,0.010983,0.014504,0.999834,0.489402,-0.530825,0.043259,0.000180,0.001680,0.005969,0.255970,0.081973,0.994859,16.266236,3,0,0.000000,1,0.417165,1.184098,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.202388,0.040122,0.029236,0.348493,0.103297,0.110847,0.115131,2,anchor0:7-0;0-1
16.211998,-1.081000,-1.093000,1.507000,-1.088116,-1.113545,1.606662,-1.111780,-1.115899,1.581097,-0.000487,0.011102,0.014602,0.999832,0.500425,-0.528012,0.048086,0.000171,0.001675,0.005765,0.102006,0.083439,-5710261463977973.000000,20.515006,5,0,0.000000,1,0.491626,1.130310,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.034916,0.137680,0.089221,1.195210,0.103015,0.109018,0.115193,0,none
16.228576,-1.073000,-1.100000,1.507000,-1.041218,-1.095500,1.754912,-1.099272,-1.122490,1.590153,-0.001121,0.010420,0.014932,0.999834,0.512638,-0.523509,0.057929,0.000144,0.001641,0.004493,0.249981,0.090058,11.616151,18.466827,4,0,0.000000,1,0.444113,1.282235,1,4,0,11.616151,8,7,1,1,0,0,0.000000,0.176760,0.151549,0.073456,1.317881,0.102802,0.109757,0.114995,0,none
16.245209,-1.063000,-1.110000,1.507000,-1.041218,-1.095500,1.754912,-1.099272,-1.122490,1.590153,-0.001121,0.010420,0.014932,0.999834,0.512638,-0.523509,0.057929,0.000144,0.001641,0.004493,0.249289,0.091575,-5075763249443318.000000,20.515006,5,0,0.000000,1,1.444278,1.578195,0,-1,0,nan,8,8,0,0,0,1,0.016633,0.176760,0.212464,0.093013,1.845067,0.102796,0.109039,0.115152,0,none
16.261786,-1.058000,-1.114000,1.507000,-1.026143,-1.047473,1.823083,-1.078295,-1.132626,1.603413,-0.001919,0.009721,0.014572,0.999845,0.530187,-0.504206,0.075742,0.000124,0.001602,0.002814,0.324576,0.100271,4.719663,16.266236,3,0,0.000000,1,0.409481,1.173976,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.241301,0.060729,0.036597,0.590076,0.102916,0.110734,0.114907,2,anchor0:7-0;0-1
16.295113,-1.037000,-1.133000,1.507000,-1.045790,-1.169056,1.552924,-1.059556,-1.150769,1.603196,-0.002078,0.009698,0.014945,0.999839,0.533640,-0.504142,0.068872,0.000122,0.001618,0.003215,0.059045,0.100390,-1072257553678326.000000,20.515006,5,0,0.000000,1,0.447964,0.899069,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.055237,0.190589,0.090843,1.657275,0.102781,0.108982,0.115001,0,none
16.311791,-1.029000,-1.140000,1.507000,-1.039171,-1.000449,1.750007,-1.050076,-1.147220,1.611493,-0.002955,0.009210,0.014911,0.999842,0.539921,-0.477529,0.074416,0.000117,0.001535,0.002106,0.280411,0.106842,0.871228,16.266236,3,0,0.000000,1,0.414182,1.174771,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.202106,0.056125,0.042463,0.491858,0.103260,0.110725,0.114887,2,anchor0:7-0;0-1
16.328279,-1.019000,-1.149000,1.507000,-1.009974,-1.040773,1.682465,-1.039498,-1.146336,1.615986,-0.003993,0.008890,0.015048,0.999839,0.547907,-0.460493,0.076692,0.000136,0.001480,0.001527,0.206356,0.110929,4.440212,16.266236,3,0,0.000000,1,0.416056,1.165813,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.128198,0.085405,0.051842,0.747388,0.103120,0.110659,0.114732,2,anchor0:7-0;0-1
16.378219,-0.992000,-1.171000,1.507000,-1.006927,-1.200962,1.575506,-1.011689,-1.171412,1.617437,-0.005864,0.008265,0.014959,0.999837,0.555329,-0.448268,0.070891,0.000136,0.001503,0.001875,0.076247,0.112179,-621772591106044.000000,20.515006,5,0,0.000000,1,0.706276,1.171119,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.051518,0.158423,0.067529,1.379570,0.102537,0.108967,0.115130,0,none
16.394799,-0.984000,-1.178000,1.507000,-0.961508,-1.077886,1.777098,-0.999867,-1.170717,1.626486,-0.006906,0.008430,0.014578,0.999834,0.563660,-0.431333,0.078992,0.000115,0.001426,0.000633,0.288932,0.120755,4.739898,16.266236,3,0,0.000000,1,0.409142,1.157612,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.181032,0.117402,0.072842,1.025632,0.102737,0.110570,0.114562,2,anchor0:7-0;0-1
16.428066,-0.965000,-1.194000,1.507000,-1.009457,-1.214372,1.461180,-0.983496,-1.186949,1.620378,-0.006675,0.008709,0.014662,0.999832,0.557188,-0.425797,0.066129,0.000132,0.001483,0.001964,0.067014,0.115093,3.980000,20.515006,5,0,0.000000,1,0.396566,0.735497,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.163615,0.140590,0.072168,1.224380,0.102684,0.108943,0.115185,0,none
16.660852,-0.838000,-1.284000,1.505000,-0.837872,-1.135433,1.601992,-0.849132,-1.257057,1.634156,-0.006752,0.009097,0.015199,0.999820,0.588321,-0.329527,0.074674,0.000118,0.001379,0.002353,0.177425,0.132405,5.983263,16.266236,3,0,0.000000,1,0.411488,1.124933,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.126308,0.169042,0.113341,1.475076,0.102561,0.110269,0.114599,2,anchor0:7-0;0-1
16.810432,-0.748000,-1.338000,1.505000,-0.699072,-1.393872,1.513777,-0.748097,-1.320105,1.632468,-0.008425,0.008728,0.014850,0.999816,0.614127,-0.311860,0.058204,0.000054,0.001537,0.004151,0.074784,0.128718,-6712715250892780.000000,20.515006,5,0,0.000000,1,0.799778,1.372382,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.148096,0.300583,0.118022,2.650363,0.101375,0.108787,0.115919,0,none
16.827030,-0.739000,-1.343000,1.504000,-0.715476,-1.413563,1.567584,-0.733994,-1.339894,1.627483,-0.007969,0.009587,0.014741,0.999814,0.619277,-0.329800,0.049473,0.000035,0.001646,0.005003,0.097854,0.123624,10.229936,20.515006,5,0,0.000000,1,0.384845,0.726452,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.096736,0.233911,0.108814,2.060073,0.101209,0.108838,0.116058,0,none
16.843613,-0.727000,-1.350000,1.504000,-0.714574,-1.413129,1.628384,-0.722761,-1.355233,1.628343,-0.007638,0.009855,0.014645,0.999815,0.620980,-0.342774,0.048057,0.000029,0.001703,0.005011,0.140040,0.124525,-2055686582502392.500000,20.515006,5,0,0.000000,1,0.807265,1.066382,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.058472,0.204948,0.092378,1.804628,0.101105,0.108862,0.116074,0,none
16.860264,-0.718000,-1.354000,1.504000,-0.717939,-1.428292,1.606995,-0.713392,-1.369802,1.627392,-0.007381,0.009962,0.014585,0.999817,0.621673,-0.348956,0.047989,0.000035,0.001760,0.005276,0.126993,0.124485,6.631591,18.466827,4,0,0.000000,1,0.599758,0.840221,1,1,0,6.631591,8,7,1,1,0,0,0.000000,0.062111,0.058565,0.035474,0.560315,0.101078,0.108195,0.116156,0,none
16.893551,-0.697000,-1.366000,1.504000,-0.737397,-1.426967,1.431827,-0.698262,-1.386945,1.613271,-0.006581,0.009527,0.014614,0.999826,0.613827,-0.349881,0.036485,0.000067,0.001842,0.007478,0.102752,0.111267,2.259730,16.266236,3,0,0.000000,1,0.605132,1.207191,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.189882,0.079469,0.036836,0.684333,0.101432,0.107156,0.116126,2,anchor6:5-6;6-7
16.910132,-0.688000,-1.370000,1.503000,-0.737397,-1.426967,1.431827,-0.698262,-1.386945,1.613271,-0.006581,0.009527,0.014614,0.999826,0.613827,-0.349881,0.036485,0.000067,0.001842,0.007478,0.103687,0.112036,67.769159,16.266236,3,1,0.000000,1,0.735394,1.286068,0,-1,0,nan,8,6,0,0,0,1,0.016581,0.189882,0.741027,0.353745,6.487772,0.102633,0.108968,0.115620,2,anchor3:2-3;3-4
16.960039,-0.658000,-1.385000,1.504000,-0.737397,-1.426967,1.431827,-0.698262,-1.386945,1.613271,-0.006581,0.009527,0.014614,0.999826,0.613827,-0.349881,0.036485,0.000067,0.001842,0.007478,0.115214,0.116468,52.736087,16.266236,3,1,0.000000,1,0.738392,1.299270,0,-1,0,nan,8,6,0,0,0,1,0.066488,0.189882,0.658527,0.332204,5.781734,0.102849,0.108962,0.115604,2,anchor3:2-3;3-4
16.993238,-0.637000,-1.395000,1.504000,-0.577549,-1.340474,1.750165,-0.627975,-1.408941,1.629359,-0.008873,0.008752,0.014765,0.999813,0.648543,-0.313619,0.060898,0.000020,0.001740,0.005845,0.259046,0.126454,0.256822,16.266236,3,0,0.000000,1,0.403276,1.064130,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.147732,0.034238,0.020628,0.332252,0.101089,0.109815,0.115608,2,anchor0:7-0;0-1
17.009924,-0.628000,-1.400000,1.504000,-0.518459,-1.468335,1.539291,-0.604129,-1.421191,1.622535,-0.008842,0.009058,0.014554,0.999814,0.666506,-0.321602,0.050161,-0.000057,0.001808,0.006851,0.133845,0.122758,2.826393,18.466827,4,0,0.000000,1,0.604527,0.826422,1,1,0,2.826393,8,7,1,1,0,0,0.000000,0.128419,0.055881,0.034984,0.545998,0.100816,0.108168,0.116223,0,none
17.059712,-0.594000,-1.415000,1.504000,-0.518459,-1.468335,1.539291,-0.604129,-1.421191,1.622535,-0.008842,0.009058,0.014554,0.999814,0.666506,-0.321602,0.050161,-0.000057,0.001808,0.006851,0.098977,0.119128,47.834021,16.266236,3,1,0.000000,1,0.754953,1.333903,0,-1,0,nan,8,6,0,0,0,1,0.049788,0.128419,0.560349,0.301355,4.944294,0.102911,0.109074,0.115921,2,anchor3:2-3;3-4
17.093107,-0.576000,-1.422000,1.504000,-0.553857,-1.416899,1.574984,-0.549299,-1.442678,1.621747,-0.011124,0.010033,0.013827,0.999792,0.668129,-0.296245,0.033213,-0.000054,0.001793,0.007460,0.074532,0.122495,3.400348,16.266236,3,0,0.000000,1,0.510184,1.075453,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.053593,0.162576,0.092113,1.442362,0.101009,0.107991,0.113935,2,anchor1:0-1;1-2
17.109642,-0.564000,-1.427000,1.504000,-0.492273,-1.576771,1.589113,-0.532190,-1.464551,1.619507,-0.009590,0.010829,0.013909,0.999799,0.681280,-0.316826,0.031766,-0.000087,0.001906,0.007846,0.186602,0.125554,6.309671,13.815511,2,0,0.000000,1,0.536851,1.276509,1,1,0,6.309671,8,5,1,1,0,0,0.000000,0.122924,0.123117,0.078578,1.072327,0.100238,0.105726,0.114813,2,anchor2:1-2;2-3
17.159494,-0.533000,-1.439000,1.503000,-0.577837,-1.478487,1.343049,-0.508421,-1.479693,1.597413,-0.008784,0.011729,0.014159,0.999792,0.672863,-0.308424,0.011299,-0.000023,0.001950,0.010994,0.170745,0.105707,-25379025817586.500000,20.515006,5,0,0.000000,1,0.608802,0.985949,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.263668,0.407131,0.184830,3.607796,0.101221,0.108732,0.116291,0,none
17.192757,-0.511000,-1.447000,1.503000,-0.480063,-1.512993,1.469987,-0.484972,-1.492625,1.587257,-0.007428,0.012349,0.014135,0.999796,0.685241,-0.302610,0.009135,-0.000033,0.001990,0.012395,0.080013,0.099289,4.695942,18.466827,4,0,0.000000,1,0.606927,0.824277,1,1,0,4.695942,8,7,1,1,0,0,0.000000,0.119127,0.121915,0.063044,1.193921,0.100721,0.108187,0.116441,0,none
17.225966,-0.492000,-1.454000,1.503000,-0.440192,-1.349566,1.784815,-0.460011,-1.483936,1.603553,-0.007712,0.013120,0.014047,0.999786,0.693899,-0.269660,0.026352,-0.000047,0.001832,0.010254,0.304976,0.109683,0.558859,16.266236,3,0,0.000000,1,0.399490,1.043203,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.226505,0.028098,0.014212,0.273175,0.100869,0.109526,0.115595,2,anchor0:7-0;0-1
17.242668,-0.483000,-1.457000,1.503000,-0.385538,-1.543049,1.685397,-0.441554,-1.494587,1.610316,-0.007173,0.012819,0.014094,0.999793,0.711494,-0.275869,0.034141,-0.000090,0.001858,0.009425,0.223991,0.121026,0.626599,13.815511,2,0,0.000000,1,0.756460,1.341830,1,1,0,0.626599,8,5,1,1,0,0,0.000000,0.105468,0.056711,0.026756,0.494821,0.101969,0.109193,0.116629,2,anchor3:2-3;3-4
17.259258,-0.470000,-1.460000,1.503000,-0.416002,-1.524827,1.717120,-0.428443,-1.501906,1.618770,-0.007370,0.012516,0.014559,0.999789,0.715420,-0.277794,0.041602,-0.000096,0.001859,0.008401,0.230143,0.129945,6.011328,16.266236,3,0,0.000000,1,0.827249,1.463830,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.101749,0.236730,0.105481,2.109089,0.102085,0.109668,0.116553,2,anchor3:2-3;3-4
17.275819,-0.461000,-1.464000,1.503000,-0.376308,-1.402320,1.711155,-0.413178,-1.495892,1.625839,-0.008386,0.011474,0.014693,0.999791,0.717702,-0.260519,0.046084,-0.000123,0.001782,0.007523,0.233036,0.135622,1.227851,16.266236,3,0,0.000000,1,0.400938,1.036517,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.131887,0.071396,0.045493,0.638224,0.100690,0.109420,0.115827,2,anchor0:7-0;0-1
17.292489,-0.448000,-1.468000,1.503000,-0.376308,-1.402320,1.711155,-0.413178,-1.495892,1.625839,-0.008386,0.011474,0.014693,0.999791,0.717702,-0.260519,0.046084,-0.000123,0.001782,0.007523,0.229744,0.130690,-4111361558054896.000000,20.515006,5,0,0.000000,1,15.528614,-nan,0,-1,0,nan,8,8,0,0,0,1,0.016670,0.131887,0.259053,0.102725,2.310921,0.100447,0.108706,0.116449,0,none
17.325770,-0.429000,-1.474000,1.504000,-0.376308,-1.402320,1.711155,-0.413178,-1.495892,1.625839,-0.008386,0.011474,0.014693,0.999791,0.717702,-0.260519,0.046084,-0.000123,0.001782,0.007523,0.225450,0.124797,1.379166,13.815511,2,1,0.000000,1,0.776200,1.056496,0,5,0,1.379166,8,5,1,0,1,1,0.049951,0.131887,0.047519,0.035298,0.408391,0.101671,0.113011,0.118507,2,"wls_gate:reference_dist=1.018m,vertical_dist=0.918m,step=1.136m chi2=1.38/13.82"
17.342362,-0.416000,-1.477000,1.504000,-0.376308,-1.402320,1.711155,-0.413178,-1.495892,1.625839,-0.008386,0.011474,0.014693,0.999791,0.717702,-0.260519,0.046084,-0.000123,0.001782,0.007523,0.223754,0.123327,2487135502467116.000000,20.515006,5,1,0.000000,1,0.447566,0.928347,0,-1,0,nan,8,8,0,0,0,1,0.066543,0.131887,0.594668,0.294454,5.201854,0.100966,0.108655,0.116371,0,none
17.358978,-0.406000,-1.480000,1.504000,-0.440587,-1.597825,1.162702,-0.363216,-1.525342,1.593824,-0.011552,0.011425,0.014310,0.999766,0.707956,-0.250056,0.005620,-0.000073,0.001919,0.012263,0.362717,0.109338,24.374449,13.815511,2,1,0.000000,1,0.502038,1.462161,1,0,0,24.374449,8,5,1,1,0,0,0.000000,0.443967,0.542521,0.299644,4.724674,0.101013,0.109045,0.114827,2,anchor1:0-1;1-2
17.475340,-0.331000,-1.498000,1.503000,-0.440587,-1.597825,1.162702,-0.363216,-1.525342,1.593824,-0.011552,0.011425,0.014310,0.999766,0.707956,-0.250056,0.005620,-0.000073,0.001919,0.012263,0.371183,0.100172,61.510612,16.266236,3,1,0.000000,1,0.603380,1.453923,0,-1,0,nan,8,6,0,0,0,1,0.116361,0.443967,0.731348,0.353320,6.361667,0.099787,0.106942,0.114962,2,anchor2:1-2;2-3
